,CTXS,FLT,GSKY,ETSY,SABR,TTWO,CDNS,TWTR,PANW,GOOG,CERN,SQ,BSY,DNB,FIS,RIOT,INTU,CRWD,ZI,CHWY,AFRM,UBER,FSLY,ORCL,PROSY,FISV,SNAP,XM,SE,FTNT,MSFT,PAYO,SWCH,WDAY,CDAY,PINS,LYFT,EA,NET,SPOT,ADSK,AMZN,APPS,DDOG,SNPS,LAZR,SPLK,ATVI,CRM,OKTA,ZNGA,RNG,ADBE,NCR,FEYE,MDB,COUP,PLAN,GDDY,NOW,CTSH,NLOK,ACN,ALIT,FIVN,XRX,NTNX,TEAM,AKAM,DBX,AI,BILL,ASAN,BOX,PLTR,GOOGL,IBM,RXT,VMW,DXC,PD,BMBL,SNOW,FOUR,ZM,NFLX,DT,DOCU,ZS,U,SFIX,TME,BIGC,MTTR,SMAR,VEEV,TWLO,EBAY,ROKU,MCFE,FTCH,ETWO,ZEN,TTD
BMBL,0.08357933882115323,0.31351902897350564,0.2608653177476924,0.4445519235582735,0.6212801532822385,0.2751515619877284,0.5745484906467582,0.45663102501218694,0.3785438787913526,0.5957608916016227,-0.05207242745620558,0.6538903980290913,0.29813635198932925,0.23952511168171634,0.50630789009019,0.3870912152210269,0.5043446343604183,0.5261528178662591,0.3397703962184566,0.2995259520101536,0.35342452513649475,0.48713413649225784,0.2418032686712993,0.3719295418814943,0.4228348829169524,0.5977232583095925,0.36410253859947345,0.30551765817182924,0.5137464444765173,0.6125353328875439,0.5777516515763204,0.2960346584741969,0.1074516557834952,0.5499330620343673,0.57924363095543,0.4232182088859136,0.5426519956373463,0.23949078451434322,0.5400126145975704,0.3443993253880432,0.5229984118402923,0.4322435587434186,0.6349746553422171,0.3302239613761727,0.49371476538623066,0.3665272794929489,0.4341392796060353,0.43561739872943855,0.43420266677767194,0.4244456831579674,0.2386844972642197,0.5268792293753296,0.4780791745846302,0.5052018014774918,0.43595612496187697,0.3868951145237185,0.504214150420952,0.25242500579734695,0.31605375073752945,0.49522195057124524,0.22418359810621347,0.09584771785430353,0.5462578492419099,0.3799531783996921,0.24723949070616638,0.5204491748601295,0.5600286517262107,0.24454893802080324,0.4270801756250999,0.5740322992388291,0.5673727843164685,0.3467129407824156,0.4534194802602241,0.28241085125444154,0.4900414749239597,0.5922025856707289,0.3227289538343224,0.46538864025946325,0.4168537884406796,0.4500645153800722,0.48455361683896025,1,0.39517491271351884,0.5134893611103085,0.3841309208805649,0.3191412017138309,0.5651831346298022,0.6379987715215468,0.4567812029282109,0.5521624555209372,0.39131130722653856,0.10706032966608074,0.6050937469210333,0.47074455387421965,0.4579437761759782,0.39379483674740007,0.5684851202928265,0.4162143948123422,0.3816398425390215,0.10934470973719283,0.5217209284123053,0.422653980878809,0.5881564598965487,0.4966556783119731
SNOW,0.043551091703203676,0.24812593730052446,0.17303820598756744,0.5587533030350669,0.5055832433139623,0.18700137297177402,0.4657444454881698,0.389903987690659,0.34788229932588394,0.5219077263673402,0.016157193732996337,0.6853456322936523,0.2827369268239725,0.30596553770550017,0.32554673849990173,0.3610219118258891,0.47427498314641314,0.5776826772729884,0.41630038531122066,0.3693474535624041,0.20476368983253604,0.5142372727236877,0.3744736357337707,0.37167208099612375,0.3328591189555261,0.3943016560440736,0.36469393900502345,0.367599009571674,0.502175028427822,0.5510105060131748,0.5724352364947075,0.24574242273809083,0.0806531727281177,0.4474901680047219,0.5057435951260089,0.4068012961894877,0.5358487361161012,0.3861046502633667,0.6145936513692468,0.47169985159698563,0.15605515365473122,0.44357746583972685,0.5970003532237333,0.4015392334948942,0.5134236110162119,0.44240589131932667,0.36485281461435437,0.30811983258023895,0.3771638095871024,0.6393724289027755,0.19203737507690793,0.4748229431758189,0.5523182048333113,0.4345684241943174,0.3449034000108798,0.41497248410149823,0.48933994542542675,0.4587109022109711,0.4734062256244913,0.48710923213128987,0.325103649017361,0.023429879409815915,0.4101599271901797,0.3247662176601082,0.24638665025930653,0.43929441376742123,0.4745240118049367,0.3106220401969801,0.4409347624692074,0.5816510464552315,0.5229902484717108,0.3956470045758465,0.3944069012438054,0.06747953815486414,0.5185996928867344,0.49300153918216943,0.22629169039877484,0.18561277910407453,0.46934854154621886,0.3768895516879691,0.4963070724281004,0.5547661326659995,1,0.5462970771440316,0.37559283108507274,0.4292872043441547,0.584498844485445,0.504378595571008,0.41555876339713366,0.5129340400521123,0.3923718816903571,0.2215594255395964,0.5417733659865468,0.327138867764488,0.5754745778691798,0.2605722590906957,0.6793752091068059,0.37817595166649975,0.5991932850898317,0.06385361734536217,0.6081854884608213,0.24421812549008665,0.6129542490943845,0.5263061674648875
FOUR,0.011554327567282299,0.4286230698323964,0.3599721754524445,0.5028182191112796,0.7010934138965023,0.30799167152484863,0.5054039535919825,0.5158655001188847,0.3261031793872176,0.6231763744716312,0.015441561924867562,0.7630742605483131,0.3087911345949514,0.054388084968459906,0.48655291807232703,0.38694147246155336,0.45768917406349985,0.6018603341409455,0.3795372601176518,0.3619611006571587,0.33361585783697284,0.5218362944996834,0.3271215384415691,0.4516020883159419,0.39722579922769036,0.5061986555078198,0.30165673779242047,0.2444519621348526,0.5924589732892669,0.5609180909185916,0.4439903450628665,0.3109483053761009,0.17658850405035348,0.5572629884808967,0.5564578195645135,0.387099674015821,0.6300778666093849,0.10957572706661974,0.6625795837667972,0.397022114667478,0.4947404851772517,0.4687279047506326,0.6891407700286528,0.546379162806592,0.44065613487611077,0.5076516419283603,0.321029759407148,0.3353973709419292,0.4536077582427314,0.4752503496145047,0.13106373819376751,0.4565776736597383,0.5037767586117998,0.5922280605015221,0.3150604423342034,0.2870646944830537,0.5633825721548568,0.39546432052427705,0.3029048201866041,0.39334962313802324,0.4398148478781948,0.016119438464138342,0.5012179667584342,0.2880075992544219,0.24633114065661607,0.6373006877067355,0.5625884269168261,0.1635422743201934,0.43745017207329984,0.6344002098262391,0.5889942087152993,0.5196420943218133,0.42066383432020066,0.2813929679766186,0.4921213545919764,0.638018941964779,0.3382380900354073,0.4259260403387084,0.3377893074011162,0.4732781893650989,0.5119000090724828,0.6632807114121341,0.4886086341269604,1,0.356247258309508,0.3526322400949663,0.5938136677700198,0.5422216303705141,0.39650969768193683,0.5598496613552111,0.4193452249027147,0.2643495004532294,0.6545755262417841,0.5028253654755214,0.4791817029582135,0.35231466397989325,0.6939382490511155,0.40387757843947314,0.5704171094392658,0.14330542312460254,0.6419006981709933,0.4500199778243053,0.5609791662727923,0.5238753403013584
ZM,-0.03280421497646136,0.17228271250545682,0.2423110551191834,0.5667970435410853,0.4236781192610561,0.3151432172394787,0.6260039116435598,0.4405994507821781,0.4104611664647496,0.6452280674117699,0.023691805061348277,0.6770712999980345,0.28759345826578603,0.19124018624663944,0.3677871236440736,0.42636849128741017,0.59597826831193,0.6335703365175415,0.4431576388542752,0.34529434177558765,0.28133700806584355,0.35171735742750476,0.3312472086627266,0.33609123007636327,0.06465621002449877,0.4201647888491767,0.3701159139646635,0.31488747984466664,0.5734729817601997,0.687637753561176,0.6839986834743681,0.21562246086245218,-0.018936298275719167,0.658709994563611,0.6362484707530102,0.4583405595536103,0.3605339119562084,0.44117324618517323,0.6319109653232678,0.47763473042090604,0.33739479163030844,0.5451495655831824,0.1471887935556097,0.3971981453406546,0.6228736720903473,0.4098696213170213,0.5164507213700047,0.45652394932037005,0.5818804070909113,0.6208785005573471,0.35673692503751114,0.6131529459254569,0.6411778663975246,0.2816130847061638,0.4867199828040784,0.42830042528788764,0.64453323641293,0.43215457177565475,0.48986467447433996,0.542142761221831,0.3820328161649534,-0.04340717631875744,0.3533222569262681,0.30724245586254434,0.8295643158399972,0.28191041245466514,0.5987619947151147,0.32028485236910403,0.32449383949019034,0.574427483792612,0.58734715021939,0.5022209658746827,0.5193469345046378,0.1895613710368334,0.5253636326209558,0.59270564961059,0.2810283246479495,0.3880585561271431,0.3055257218192864,0.25645541801593824,0.5704718827436381,0.5783377191254575,0.5501363798632846,0.5587171621354381,1,0.4501602715150122,0.6791108553164055,0.6001595939555798,0.5430081076160651,0.4946726020079712,0.32555782370199476,0.13523245798958156,0.6709201211815341,0.39859729370095276,0.5697540870355003,0.47971189297326083,0.6469189423008497,0.40353870002337333,0.549623577281724,0.1327988301334307,0.5302309767043114,0.3290134612579818,0.6916486120300691,0.4995445461926788
NFLX,-0.05981134648576049,0.15488527118770182,0.10906826941910669,0.432105055947793,0.23066523408473977,0.23172214044655967,0.5262507911805153,0.40642937020238695,0.23242725906126713,0.5538634981267511,0.09720288893477498,0.5918384246068809,0.29448926479914916,0.04844406349570438,0.316067675295524,0.19800659493648126,0.4096486031333952,0.4240941333710535,0.2267071568117341,0.25699236047241514,0.18759770055721467,0.25047208122799075,0.2173909026083393,0.20018395601258512,0.34438497982329197,0.43060981118303693,0.2695021326481805,0.33364751126506853,0.4633874101104107,0.4244319166360423,0.5841202208311919,0.23290850156889706,0.0763854737316355,0.5217699810625007,0.473751565678991,0.32425825158998217,0.2599489734016299,0.2781963022929523,0.5264542621398653,0.36696739104876214,0.5216414565641408,0.41391739007685285,0.5116696385766967,0.41103469525723957,0.5510788181589643,0.29596032904345565,0.33882943176821056,0.4211528231831709,0.2839681061978526,0.37484045894427215,0.2021246444998771,0.3825411858384491,0.4467177117772498,0.16219660303573893,0.29787830555237016,0.25587797928415357,0.4417847623254098,0.28505115508655937,0.2801369445490963,0.465925909814682,0.1415592155152042,-0.016283820835273615,0.4169603070665388,0.23048175252081476,0.24204596620126095,0.12009868618437161,0.5084723405454928,0.3260339762572282,0.2510638769637046,0.5229566277201912,0.4050900758319522,0.37779686335279455,0.3484375680567805,0.24456937775999324,0.29243842716312207,0.4876457708018214,-0.05639046293663999,0.23426097742971055,0.25024024871445805,0.08108788833594116,0.39445406884281015,0.43151909107467223,0.312282335071746,0.4297789647308972,0.31530362345311935,1,0.5328879762049168,0.5436906671783427,0.351693940714019,0.3510796849141824,0.4085815548599964,0.18837158304528032,0.4743407442651892,0.2876331222349059,0.47825579531097917,0.34015506101998605,0.4737268012661175,0.2987709589844416,0.43620634061640395,0.13450891359831982,0.37898203719638285,0.18914971270759443,0.4853757257171967,0.43055296261003817
DT,0.04329791124341854,0.2969224611104989,0.3429624644608485,0.5524066159513105,0.557492067475654,0.3504132411660919,0.6868926036034217,0.5162209572880095,0.42430643119917355,0.6841832169807487,-0.06654116407604863,0.7285944132855964,0.2653637029902094,0.17553128945725074,0.4473713166218584,0.45938278045763753,0.6319219688770348,0.6942440931638114,0.43288017172448406,0.3742177530345307,0.346539364983125,0.4543611390522902,0.3158585572582111,0.41211524993273674,0.48310921936504764,0.47076079265686577,0.392636572716208,0.3350144014727369,0.6639125886037316,0.66268524812867,0.7002953793885807,0.2885006659693889,0.3364143521334965,0.5931853957686901,0.694201842221742,0.4393784719372339,0.457429929726368,0.4455535878396287,0.7012212916463091,0.567838916181499,0.5439809348347854,0.520360218633243,0.6816845818167437,0.518253208026877,0.6627789976363903,0.47520318850215937,0.4883197619229313,0.5274381067251895,0.5442257284613229,0.6303531917325463,0.09951947743080101,0.6096025605903552,0.6315525358781999,0.42484073837916364,0.2949840819203808,0.45190432977130474,0.6018642108975838,0.41892197399779935,0.44877374258551983,0.5646266865283589,0.42812623580611947,-0.09714578767208402,0.47530823372449965,0.16387598745819557,0.39216265695415575,0.45349427709400725,0.6115558876064541,0.3662597599376212,0.3923501650909662,0.716690338041358,0.5876751141704799,0.5062527660665953,0.46529859517122246,0.21444570229918977,0.5330130331347741,0.580643105324782,0.21638676442845875,0.2767552256258723,0.38994460986259355,0.3261046222574924,0.5816173501401475,0.6392907397628307,0.5837120969746736,0.6128250848024386,0.4506186952803186,0.4063187351951783,1,0.6714465890728031,0.5874243231935086,0.41052650114728884,0.40988462723445174,0.29016258670621575,0.6983053346693016,0.44893674351436946,0.606733481344766,0.4755023313536216,0.7194761428894478,0.4739417983628098,0.5601084361406947,0.20612652686615887,0.6695068385441177,0.3443546495536081,0.7333582814077081,0.6244241922599072
DOCU,0.16089317855237592,0.20868429439561006,0.3491468697789137,0.5427399683905421,0.43167559865565197,0.36490093807057106,0.6765254771104213,0.5455448389381,0.5056123223688999,0.6138607302871658,0.11650234905244114,0.7450039700648226,0.29642252480772896,0.16785545770793261,0.35033694101339763,0.371385562247895,0.6260759903477489,0.7351368072181046,0.41351967101973913,0.42781403969303966,0.40888058843850933,0.41417051375463104,0.26849667727020565,0.3808875079212697,0.37282944217994185,0.3894955767528683,0.34536262895286984,0.2756473167066553,0.6047039831057326,0.6286671592060243,0.7358531892556739,0.32704974041110274,0.08715494793787014,0.6623223060205311,0.6858432969903951,0.4957037453894899,0.3718000227243027,0.4375922156794731,0.6554181777752198,0.504306646075634,0.5665851445761576,0.5248189679144908,0.5696637533038779,0.5045697451909483,0.6670705282780677,0.4479827253246407,0.49492759205325054,0.4766552515115724,0.5277515610392911,0.6371638971517162,0.2841636121155727,0.5310940342286383,0.6867882670158406,0.3086719833340502,0.4292701991700784,0.5247994532466297,0.6900259254504115,0.4003230715477676,0.374782661579129,0.5747739862092011,0.19959262854832033,-0.03875916710925247,0.4227381750477141,0.17371772043981307,0.5482124356616243,0.27880311396024937,0.5638058555173812,0.3083072873558748,0.3501704846216005,0.5871118061163587,0.6134430328797292,0.5361408316823958,0.5919612890339493,0.2535300508735587,0.4830077462512196,0.5959362133333022,0.16577633063340755,0.429882162711191,0.31375309401524615,0.20152999328693114,0.37783829374468947,0.6107226619583047,0.452452597352649,0.5853873656531331,0.6598654610892706,0.4109227198989334,0.7084671030010111,1,0.622011696795451,0.5482271048032835,0.34273763864606577,0.2306239460951978,0.724315109789916,0.4455191258508391,0.642792894052675,0.5273893465214267,0.6565050074823805,0.4253727742133084,0.505602877800059,0.19742635898304775,0.5397422404292614,0.36317685645429254,0.706245635716498,0.5454693156845681
ZS,0.15990646316797127,0.16479556720109917,0.21549175881598484,0.5253853754346304,0.4448723059681001,0.42412264327550286,0.5855431846733837,0.5305769001183954,0.5927997530755921,0.6096526333706307,0.03975693661678582,0.7151121728370261,0.2477067063989009,0.11800531859915926,0.3026589869856295,0.341447251945895,0.55050010584262,0.769133097305026,0.42551650234746174,0.44648729483290744,0.3574853524328244,0.4147505166687973,0.2908934717456621,0.2925961850855465,0.29696467765116863,0.34012677033538075,0.4390697745940182,0.29248325424495397,0.5659917515378671,0.6391020373539295,0.6109010767981339,0.32029679497533287,0.09699403299467228,0.5473195697491451,0.6300713511705062,0.43081815308307936,0.4075977640898841,0.44364948128733916,0.7016922146350076,0.4987697664991758,0.5352191364581472,0.46512659654405436,0.6604018709843201,0.5296177691926964,0.6361992531099162,0.4522536282122536,0.3943114714251542,0.4352083728306001,0.48354554490474616,0.6726855423020945,0.26777240478192565,0.6064720205422824,0.6285584013261406,0.332516683662367,0.41707855209031347,0.4705237922625053,0.5960831675626102,0.3482246739960535,0.42662697774405367,0.5515278084697073,0.20291212232026215,-0.07401816706603905,0.3498615375330591,0.2619485532571588,0.3850424937205242,0.24659778984867126,0.5129686474884562,0.3805647977872109,0.3697378554055664,0.6560446172766553,0.5514800153746681,0.5515988609150573,0.4600789260279332,0.28715000414933295,0.4732689422345001,0.5990052764710792,0.1829190468184457,0.42809492370836033,0.38152146777716156,0.19676807597914597,0.5317367856267682,0.5944243847245937,0.4861281108312459,0.5527308687721392,0.4734256218319379,0.4381862981650933,0.6953894114265048,0.7295337932658051,1,0.5571581212611567,0.383547367210706,0.20341091706942777,0.6035954816976553,0.42442526634638766,0.6569309605658737,0.48935211101770115,0.6783639504427934,0.41017966205782225,0.5998045331974206,0.15046753385377648,0.5724658901679346,0.3259464458897831,0.6638535645898755,0.5698996628023509
U,0.076172368582341,0.05290366495430719,0.2379509963311485,0.4095168640576005,0.5666541944977772,0.4245977529938606,0.4090835334731676,0.5556637907834067,0.28095105028497525,0.4128615735851263,0.05657807598205441,0.7707530338376202,0.17564086064060344,0.3055804815632187,0.3886856255773948,0.43825073061718645,0.5364325765691144,0.662906022453362,0.36813229143640436,0.33186475329530224,0.3028749066894962,0.4585145372793141,0.23139166028977065,0.4104091233241942,0.4622909916885199,0.42561038270209267,0.3817272577952813,0.409209737283673,0.5779501958465386,0.6125371229603225,0.37373465661200633,0.3879506767160658,0.04875118980772544,0.43251138894174923,0.507597623104089,0.4465301781822724,0.514857474714142,0.45923581774207123,0.7195378217074823,0.515928768440671,0.3555211517583707,0.3419807418271153,0.5686002222337738,0.511879396953165,0.6062292081576229,0.33697386603540963,0.3751150698463055,0.40235314276830303,0.591613544831549,0.560471209558177,0.28225901212518434,0.3897294490470986,0.438877270181738,0.4121698332973843,0.36883865486576106,0.4456155666734103,0.5043919956919154,0.25666182322496994,0.3985463486751133,0.4007147354450428,0.2836325971605981,0.30753050577616653,0.44967629525524777,0.41633699360988874,0.2330201948487468,0.3817209851468163,0.4213494718884297,0.1992975577634172,0.38698204290192245,0.4797622602238928,0.591100426538434,0.3960083345223491,0.5085931613774286,0.14782075640367653,0.5645048964459254,0.4236480387221018,0.20752743646892416,0.48321454885680176,0.34518600355496515,0.2884523254753938,0.5612754312108074,0.6831375136653186,0.564096494510135,0.5957316515345303,0.25871607777030614,0.2545453887365871,0.39766137909340643,0.475400863382919,0.5508430896629827,1,0.4065626635445784,0.05873401872906574,0.7367819506324117,0.4608168853800818,0.414770083872521,0.3399237240794949,0.5175640131826202,0.4184966147555682,0.5749750627834558,0.27239328905414595,0.6537825201560632,0.40653557696934184,0.6712065491560731,0.6273021716318671
SFIX,0.029362016441656744,0.3094681548126973,0.3739247214361207,0.5057695876997831,0.5525790101739595,0.3057162961081779,0.40925366141835656,0.40703930621559914,0.30771549169129814,0.5559892090500914,-0.025369993357030704,0.6869981625228244,0.34689847951438435,0.22307869840785263,0.4680307591898903,0.439559672196591,0.3307068811880925,0.6041589931430286,0.17696175958182228,0.3590223871389635,0.2703350728222457,0.40522205482310475,0.279882033342414,0.34941744180760925,0.3098799243820338,0.3858050996943605,0.2821535869758297,0.3025189068808483,0.4766618848596489,0.5367539360960356,0.3749431703013685,0.31710491989160783,0.20444593384221219,0.33505274593177564,0.4747327269693769,0.3932864250131783,0.40192250884737163,0.2803061355060988,0.5440853839573738,0.34319143513947004,0.3850714054855267,0.456113864964478,0.6394341864007926,0.3606989426813036,0.5157536241366771,0.464143680130186,0.34901748441052133,0.22973078117428344,0.3204944860122359,0.44227017537813157,0.12249705905174091,0.39774153698962217,0.06368335592452387,0.43201433391111954,0.3193754765437259,0.2837499430845529,-0.004146201274838115,0.3085005240566467,0.32793584712004115,0.381898143241252,0.2785370736565335,-0.0523996336984479,0.3508670259172671,0.25709260866402533,0.2473987114073152,0.45458818948786484,0.48453089841249075,0.14289658507920328,0.35765465479107206,0.6231655230845826,0.5406998218031187,0.3638234759332661,0.3107653273624062,0.29656936371534903,0.5008452663848769,0.5555270725012537,0.2054504810173797,0.42483829114908817,0.41000331220533814,0.3423447705296969,0.5102356672404609,0.5342804149981041,0.48298145552370897,0.5679385227397141,0.3272873999636401,0.30915337622601796,0.4947960859414025,0.5128619505168899,0.4228265701995616,0.47144425634400483,1,0.1750982202788776,0.5102475702949302,0.4681682548628235,0.4511405335547828,0.3899578165966568,0.5381834465331058,0.3877118594500442,0.456903955385703,0.16830578332279422,0.48698466340486,0.37941928361766813,0.4602159031866706,0.5233180196814745
TME,-0.06491777559154907,0.15016588981939497,-0.03545885904267392,0.2764728621831212,0.20087856857653988,0.30763783782923987,0.2302656533756629,0.1601718006622667,0.3828382693523953,0.3562953254488726,0.025977555568052483,0.34842753443713265,0.20185760116787602,0.06390293951379614,0.32890709319130745,0.0459629044483622,0.17651729402814384,0.3269051652777701,0.08700791684989705,0.17665435395270057,0.09855929415948643,0.20075371054124463,0.11484440530303629,0.22531668214340256,0.6127859556963373,0.18060063726888592,0.0607725389229209,0.1506222771906806,0.5069942395306706,0.3253071798368845,0.322720210575216,0.21534265917301543,0.03875492821105893,0.19742458886089836,0.3044374186789957,0.19699658587873606,0.1791292849406147,0.2311822266432642,0.2213452798007925,0.23591719682515963,0.27835552920246515,0.28037948169884724,0.37107485961922326,0.12112057042140668,0.19949972207525868,0.11065508166715299,0.141919810585488,0.21402637413672995,0.16113081992149136,0.20264507190955156,0.21389260147026481,0.21928706508298063,0.25599552582738,0.23156980419616646,0.16530629164146585,0.20588723067305162,0.32850004920520587,0.1556544287727101,0.2627016939334591,0.355994109242059,0.18024310357469514,0.05990605141591622,0.3244700121548784,0.14710569621552813,-0.05856091036268316,0.24073185062902616,0.25996458053415117,0.096520252960696,0.1196289720262306,0.29951955647761086,0.2800385796687342,0.10400004929261282,0.2815967711817534,0.1058229466472542,0.25088867771350515,0.28213801424388607,0.20100549469484627,0.2577007684248649,0.24191956259014397,0.4243813589153751,0.23719601480262045,0.4312956367328281,0.2016932964323989,0.32462216623851087,0.07416436697908761,0.17842255717971722,0.17910420256759335,0.24138129804985925,0.24534652905456705,0.189031065804145,0.26066437460354797,1,0.3203657505454745,0.2634748675944192,0.18201221837816708,0.1537597941891459,0.25127866446389713,0.41704782163683,0.2843081702621333,0.1560766643694472,0.4741700524201558,0.31767205958704003,0.26582675731279304,0.2509897369381172
BIGC,0.09234063157993198,0.42353602849670985,0.35403143162237,0.46538169365835547,0.6026632455967923,0.2815106544793554,0.47604082872534326,0.4474586194560374,0.38513312745183087,0.5416616704277102,0.0250464711220418,0.7058089067176956,0.4473068263294606,0.21989656607273203,0.398908359803928,0.43779703742265524,0.5197111094044423,0.5779982095159277,0.4221284712693384,0.25320685582640895,0.354602255510807,0.48345177291313385,0.24277581470468215,0.4392526263963734,0.43021212895757716,0.4267324660003844,0.23679649307539397,0.40543109309280195,0.5309799050047562,0.5656913966998769,0.5097711377358948,0.3390524828591789,-0.3412392037399271,0.5184469447571172,0.533109824901729,0.43200578145839497,0.5464854962354532,0.3521832124488011,0.6717934239969227,0.38685159534940555,0.4769901724685028,0.49236131764528196,0.6439185869310461,0.5033475610542755,0.5142192165338527,0.38552155864868587,0.32045818630603196,0.33362481868089594,0.48009136818649156,0.4932577905904506,0.5604121387568238,0.4429325094017946,0.4878069012295177,0.48017088070405073,0.586485101129016,0.3828807559900165,0.5348584710802541,0.36840666235939123,0.33738045989005166,0.44050486114793747,0.2595000600416277,0.08139820117929178,0.42978024611857535,0.23845795631496655,0.3242180343392131,0.5453823822667997,0.5326626724852093,0.19502162463568234,0.3682735681522301,0.46946856907949147,0.5411168594502542,0.47832468824341007,0.48728294174622155,0.23996953226054307,0.51749441451541,0.5492306972358101,0.22387502125900519,0.55749402850749,0.39018282748278377,0.4189339465174057,0.5076907890043009,0.69680440780043,0.4969131126214917,0.5824928951730505,0.3897424868458853,0.2695627000318092,0.5730796085332224,0.5981890463404014,0.47499005035463093,0.7100045659789942,0.4014986603271573,0.26532155297308485,1,0.3820542262480589,0.46315951687358514,0.36941623212263736,0.5874172480357909,0.4511865447866361,0.5339688435405953,0.10773848962651068,0.5661732907328203,0.45772465614552565,0.6399799409527057,0.5342222679351346
MTTR,-0.13446969180877355,0.27673605069726037,0.35996002232400387,0.34681468914639013,0.4818516422386458,0.12428677871972844,0.36288055727694474,0.3029427316158792,0.3567394219879084,0.36232078695022224,0.02603248716304083,0.5571781455205963,0.3370742142741376,0.14029504247727262,0.28640859379120137,0.3372967224768464,0.2761664471976736,0.4731013742759307,0.2120728747440468,0.27726297835997343,0.27672675529393914,0.3900358687152116,0.20498507404310526,0.4250028244400355,0.2851265232552965,0.2962432992867838,0.17210786020060642,0.2691837971679272,0.5037002470224768,0.4482950185957526,0.37726125296233576,0.41309263379520783,0.12246935587738404,0.23600858019386303,0.4172390484091534,0.3039915906116533,0.3129782390587782,0.23175967328921968,0.41704217973662366,0.37795277145025385,0.22908681016967006,0.2768812290548942,0.5250506311534947,0.3441602171684224,0.3384843357182805,0.30015745879227185,0.30910309321760765,0.19857608464580884,0.3514614836120658,0.0530580749964112,0.13695378418780552,0.25457333055379205,0.3156703870896177,0.33317057210845913,0.30200798171084814,0.1533790802704517,0.4027481395195188,-0.014710017925316189,0.1916118949111658,0.2431673315935606,0.2530779826491928,0.041141495932676,0.39710463466952145,0.19122744743713838,0.17537921014485916,0.43249350776183226,0.5065392195942388,0.22417956608648693,0.23366750978890652,0.4873289155464027,0.43199439022959096,0.17606469532624966,0.2951969589855749,0.2313808275983863,0.3004332020053528,0.34035238876837354,0.26888568815778524,0.3764498420210403,0.3876529162140961,0.273450524837846,0.42052377045880557,0.4784087452607286,0.28958492460352925,0.48917739848778796,0.283816067487661,0.36963268001790844,0.4440184121674647,0.458999620270443,0.3530836787623787,0.3534090680749952,0.4215598367355169,0.14564093304625417,0.38812657711006643,1,0.3586321232542142,0.2789792326415961,0.43561029474969803,0.20447985451265074,0.3344279871231951,0.34971916009113807,0.31907012491729336,0.4418006871497174,0.2681146213402997,0.37129438849736063
SMAR,0.1271701674167647,0.18536853357675148,0.1669117595051091,0.5594621148507363,0.43196826988741915,0.3750959491766128,0.6155276098905688,0.4560642479708392,0.4062821574490857,0.5804519773452881,0.06141606068992736,0.7051174327709605,0.12838821334336672,0.25566075915124514,0.40443219563772637,0.27550231940834446,0.5888938634875936,0.6954348700220866,0.3887555782834891,0.47687383912104303,0.3098319564149709,0.3671672337596438,0.4020778761535047,0.3663606189242796,0.25631495329843934,0.3583380890371562,0.3630345610465367,0.32688028151602067,0.5566116168785508,0.5078786903882082,0.6533133569181712,0.2675203578021734,0.13023410609855757,0.5927111839194078,0.6150539853077379,0.44359811376112346,0.3777100388431563,0.4307784036644742,0.6659769399611815,0.4621969453874526,0.4947034339424766,0.4822125521436338,0.6232099296580668,0.527624020146151,0.7399981366058751,0.3357080653319724,0.24875338070212238,0.44606357251355055,0.49213904199342023,0.6896932290008994,0.20183225811465488,0.594306070488367,0.6650171258578903,0.2919158226275286,0.11732721703094717,0.4843029186262206,0.6433712657960458,0.5070976634378086,0.4258356685791964,0.5423533215624845,0.22825279663697318,-0.03785115398293063,0.42096345563721077,0.2583936691151056,0.39261218349769833,0.26849452828451237,0.35892898632071596,0.40815382160761426,0.38192478708627503,0.5824284642196075,0.25518515635396466,0.5808935134767357,0.4813150043154429,0.2399302702594552,0.44172486451885756,0.5352637847833829,0.19828842746693634,0.2798345788360879,0.3184885650589105,0.22657300219360255,0.5309611565542671,0.5698073108667213,0.5595199110061366,0.519095981061276,0.479261439367888,0.3959926277008202,0.7322778077635991,0.731354396986375,0.5189616352634244,0.5342430201857684,0.26302905900083057,0.11084263916137746,0.6594122037207831,0.2783949725444953,1,0.5297747377395741,0.689879571019974,0.38059710617211157,0.5783551105793372,0.15287091057242647,0.5663625760146507,0.24899754248863853,0.6688073879633114,0.5984537084931738
