,NTNX,APPS,ORCL,FOUR,CRWD,EBAY,ALIT,MTTR,NLOK,DDOG,PROSY,FSLY,NFLX,FIVN,GOOG,DBX,GDDY,TTD,SPLK,AI,FISV,ETWO,ROKU,SNOW,ZS,MSFT,PLTR,SQ,CTXS,OKTA,CDNS,SE,MCFE,CTSH,GSKY,UBER,FTCH,LYFT,COUP,SWCH,VMW,BSY,TTWO,ADBE,FIS,SNPS,WDAY,PINS,AMZN,NOW,RNG,CERN,TME,PANW,INTU,ETSY,IBM,ZI,RXT,NET,PD,ATVI,ZEN,CDAY,ZM,ACN,U,CRM,BILL,LAZR,NCR,DNB,AKAM,BIGC,SMAR,XM,SPOT,VEEV,XRX,CHWY,ZNGA,SFIX,BMBL,MDB,ADSK,TEAM,GOOGL,DOCU,FTNT,BOX,SABR,ASAN,EA,TWTR,SNAP,PLAN,AFRM,PAYO,TWLO,DT,RIOT,FEYE,DXC,FLT
ZNGA,0.2877157667782658,0.19330650956647566,0.5959903845901522,0.18870316596839892,0.2657714292718048,0.2939237923278483,0.2109546321021546,0.14454294448746405,0.04042967796625462,0.14764237019026538,0.12625989144763328,-0.04190983530614239,0.2822878448295928,0.11257146455755364,0.5895956903542265,-0.04052445388280502,0.13409521152954731,0.21543374521993577,0.20478943993801477,0.180518578560799,0.4147812479296181,0.21243158065157286,0.17937462264150847,0.21610421255839887,0.22703209277623232,0.7020030208129158,0.2149297353092738,0.29782397951557055,0.017891129891444646,0.27015960773548436,0.42841189555417025,0.24884164859092467,-0.09060676841719878,-0.08374952731168889,0.15892331348492333,0.09057812142195505,0.27878120200880396,0.11397887480438897,0.2813083303792864,-0.5435637652758192,0.2751414714728745,0.13577137152958219,0.35315502824261497,0.491319183047902,0.5553317787535489,0.43108574061495564,0.3647759046717512,0.12828975196697207,0.4492176245938087,0.32313572203477786,0.29581530190258837,-0.06883999065272113,0.06177273155182662,0.2919880787980176,0.4109015978938754,0.06503419624907529,0.3000929547811292,0.11755510088613533,0.10429266438196984,0.2497860103039589,0.19228244521897547,0.390260207813342,0.44610251026561515,0.4326920279637964,0.14323456931718354,0.5356128781396197,0.24043777965935262,0.4402193863587214,0.1475559909735972,0.1201009539663346,0.21888915370549133,0.20633018660792787,0.3490430187445179,0.5662685463486243,0.30534545611623565,0.12946568661334987,0.19996341263301398,0.29865077337802776,0.33830971140419774,0.13461976358068203,1,0.1278482509259126,0.3135927668868992,0.15511678283730929,0.34381072288860276,0.10568371342929751,0.5435700225456106,0.33813029911241227,0.5441381520242312,0.11196788855109772,0.2524145454476984,0.11674010810659823,0.4763572547775947,0.21529085472220683,0.09858049086658037,0.10687059011069869,0.04743385540389953,0.11834202996809248,0.11640934384461145,0.3694543440569991,0.04846542846238746,0.6446646205277105,0.19379790754021298,0.19446302626215664
SFIX,0.4542068695380081,0.3247566263419495,0.5340398131245773,0.4800553130005904,0.48943311592698957,0.45984116221370525,0.32682340011700095,0.28063998476823493,-0.06180408535938793,0.2094014975739753,0.13793858100849607,0.1139759531399462,0.37093038429752534,0.15204806900733833,0.8416652382672111,0.8206834480991715,0.2846334345882973,0.31730541526531575,0.25928703881162124,0.32626975983715756,0.6225400676803963,0.29552301071202186,0.27486890929685864,0.3581345568496025,0.2929896975856655,0.6352629552470739,0.3550210423387545,0.5426282859737442,0.017027116528056586,0.35272702052844196,0.476508298079273,0.3293436511345021,0.09593691694455984,0.2584312005489983,0.3114063020176647,0.32475078589393347,0.34968812339362854,0.36527982103070217,-0.007888889247408711,0.09150829580655671,0.5618281309705734,0.32292067554466725,0.41959559953471387,0.06700780735541972,0.8609137404225313,0.662254815836522,0.3097767827268378,0.20424446992758874,0.6236872518598762,0.4354436712127137,0.3337422938053135,-0.053460495308209864,0.06880318313850312,0.2247399472102639,0.45141296420149357,0.31002364388553677,0.41254087582305554,0.1137880576530234,0.2124236878984053,0.36013430472522145,0.31389981236220743,0.25679058603197313,0.5042127432244355,0.4894635219867679,0.19813945573566194,0.595513567887897,0.3458244989700167,0.3851807606811077,0.17859972658486004,0.22803408240310158,0.39614271480730323,0.3412271900591137,0.4984921695412354,0.3960635696677658,0.4201945816435514,0.2174853688990246,0.24992307972156128,0.35972331407396596,0.6156143721768148,0.21608993269270976,0.08096905639147114,1,0.466338517910453,0.1573786781231516,0.41478526146471484,0.08965598634024058,0.766894898322477,0.4651890036448609,0.7884048295188714,0.27632893952541265,0.4273481625354313,0.1583179309606053,0.44738787876098146,0.2797711144630042,0.13175359006895362,0.150781156741377,0.0743980120677863,0.2787781018203399,0.40554414254648313,0.41041677453806824,0.1083590064154151,0.23770407262754203,0.3355599709337199,0.32096384180036003
BMBL,0.5307732590562966,0.31238585611086556,0.570593146779957,0.42453069215034434,0.4259723268636375,0.5285020110366672,0.49187749773235995,0.2645124664016574,0.12131365416051733,0.184999643394599,0.1789581799375986,0.09281826301865172,0.3884221723134166,0.1660790801340592,0.9592747953459916,0.75076681401959,0.2719175694993771,0.3155228977497952,0.3467175713321769,0.3211067618434123,1.0594413444398079,0.3402629488480529,0.23125412187612987,0.2822954332575736,0.32579934392007115,1.0266171691226134,0.33643483072068947,0.514611509468875,0.048962112159386145,0.3459073717245274,0.7100238105223338,0.37757053759913134,0.0654959120270514,0.20582792103512138,0.23287713407972277,0.4067707978936497,0.3803168421714475,0.5109072644216677,0.46604203968914076,0.04971845299425678,0.5916010795318412,0.2810110269785782,0.3942023883736094,0.6545417200445547,0.9801207434158643,0.669961678587048,0.5873290139657283,0.21883890190882824,0.6330803485274902,0.5624544378903911,0.4776674323508148,-0.10515878294778733,0.04241576243584337,0.2947889165844428,0.7035069947760253,0.27456920556610553,0.6604331178926737,0.2105313021594123,0.23754918805181363,0.3498381058787736,0.29283625030063754,0.5289384031980382,0.6707850575138029,0.6354523264176198,0.23947824911359472,0.9966960752600629,0.43582276202631504,0.534382198892939,0.17602487416522508,0.17396425848309283,0.4906183512936625,0.3375250610649439,0.6452905225022698,0.4590400841551759,0.45353946641187004,0.23037526020652566,0.2518226799562727,0.36563481090389083,0.7296397239415205,0.17115303785860259,0.1636588590636609,0.22055391274635477,1,0.2301987051691068,0.6052652725094387,0.1571214769438331,0.8816059260687106,0.6042524384838261,0.9043601064861586,0.27734437357717073,0.5092827390287019,0.23771850342494824,0.38024160168979776,0.3186571947474083,0.16067725300207925,0.12841889278115728,0.10264790270323822,0.25352547177695495,0.4298116904000285,0.4842257219591922,0.0961828530609603,0.33419445120046914,0.47085996860313106,0.318537952124244
MDB,0.4313855667506932,0.25713531573881593,0.39872499409207,0.37914926895712653,0.4900166887441158,0.384589408876146,0.31063734728130094,0.15103416447498536,-0.04315804665875152,0.2622100345135726,0.13967429556917518,0.13104303764425165,0.4160286159631288,0.2190219515607606,0.7016692861667401,0.7031620053621482,0.3162356554182569,0.27947321608674847,0.2822854100627569,0.2601998525164395,0.5981108849755209,0.253586156375645,0.18265912426905181,0.4233127171571629,0.4049144299944484,1.0512912904582734,0.252851150288104,0.5315475699069098,0.054289578248214926,0.5556012208532974,0.6503253168028094,0.34801870751856834,0.046893421277659955,0.22842317074415122,0.14756953769854517,0.2836658463662989,0.46144051700791183,0.3773322980142847,0.4772813105751157,0.04532617630695478,0.41794237133714784,0.21442304025404332,0.4486675938434664,0.7820597861769731,0.5240302116839393,0.785295717094322,0.6194778067470955,0.23854115894307465,0.6338285022609821,0.5049314902444932,0.5391948418759944,0.021972588292957087,0.06994204648357624,0.28100125923015595,0.7623731094146348,0.28728602074896964,0.3850020205502827,0.26065583796141767,0.16646435846274124,0.3808540051080267,0.6625905370256067,0.5580547710851952,0.7868365397440059,0.6667149533379946,0.25135266965526704,0.6219988992798533,0.436018628721037,0.4780813935586402,0.25160350865973863,0.16935080718334078,0.20741488181518178,0.24058263463191756,0.6641001134710969,0.4216957409794601,0.5751319352176474,0.21125699157791689,0.3624065034652842,0.3855680042276941,0.30685913645676915,0.2520798016765865,0.12496523768373259,0.1503119468626649,0.5004935100435439,1,0.5676823919177073,0.18171640140234285,0.6505713634459014,0.7251701097720814,0.8643901726059658,0.23143500143626683,0.29170152466181715,0.2776555818505172,0.7234524595503833,0.30184944304731565,0.1539083058729701,0.22703236825607798,0.06816559256497907,0.19896033972366498,0.4923070870531664,0.48313832673016294,0.11028085343326852,0.22310169298389446,0.246032650078291,0.18059077834370446
ADSK,0.3485517522071623,0.1750707310297647,0.39489691430618895,0.27220899314079045,0.2782776018422659,0.2837685151544471,0.21154342282632355,0.11957977571330573,0.05761841109994576,0.15045655838155175,0.08787415730256597,0.0529587773719438,0.35308572981889047,0.09141388294655245,0.688237919273286,0.4640702140705232,0.1964228703735339,0.18955903561819512,0.2323310647411847,0.16997231446587008,0.6091485921696019,0.19716837727064415,0.15430478865762767,0.07178623874681009,0.19988385926571237,0.875467045332857,0.16621667545758526,0.3046886862965659,0.0306970565415005,0.3088129305169108,0.5273185980603535,0.25050830326963314,0.08241816222270569,0.21583311290366863,0.11211078635681154,0.17411344955333333,0.2567933991531691,0.2540225346484439,0.291613767528831,0.02426486049242364,0.2857994301865944,0.22677812180848483,0.2916852504356758,0.5558217845830725,0.5365639436866885,0.5854975662996967,0.46561829175017877,0.128995295324371,0.46538824874022033,0.358390685686002,0.2935533370245371,0.2213550541374591,0.04610490754648232,0.2167263758551334,0.6519580864791744,0.16598494490410715,0.26465242281273094,0.15218309679428638,0.1045330394484572,0.22542011365901238,0.19887354168864396,0.3630134070410198,0.45409028587458977,0.4101529239303723,0.10521367203689003,0.6322389218008267,0.23065745975092639,0.13683462369743468,0.14625741206652504,0.10142786005657888,0.2274727743892028,0.15798612698257117,0.38114962825769827,0.29446507006974443,0.323983886898827,0.10863271860262574,0.20621285469314832,0.2152696702412651,0.31586703417960466,0.08834783590950801,0.11626463194305804,0.12252871401531902,0.34206790646879204,0.15618780158608286,1,0.14663655943955176,0.6168330089967361,0.41046076310622676,0.5601051600765391,0.33133896868305646,0.2532832290069617,0.1727303926574007,0.504498734681183,0.19152306127198748,0.11869975764766079,0.13878697433885795,0.05151573238437737,0.15036922212424264,0.2951592588024134,0.35422904457354765,0.041983416317068416,0.2014271749486536,0.15653158696624678,0.22800382503553013
TEAM,0.339722879033538,0.26116322765675454,0.4191149568187765,0.2768404265687396,0.37616312823653736,0.16073716473272237,0.2563498687373484,0.10893515052177061,-0.03618808664124233,0.23657872126301197,0.10077461072857928,0.11175028253062354,0.4120420939389051,0.22918688044872265,0.7656450272553279,0.6533771621340374,0.29563580549875923,0.26507853348889465,0.31505811955161395,0.24669419462941267,0.3536805025572716,0.16224370816932857,0.2638563820603371,0.33921885137898067,0.2704488626626043,1.0028427163523534,0.23571849784188675,0.42890616137816573,0.06567186026802822,0.46424919340878434,0.6364072160069743,0.28750967435008085,0.08584772018089784,0.17440929922234352,0.08916431912153865,0.2625395810395046,0.3636711714962441,0.30615688962925885,0.4237828344329426,-0.0029036661593769652,0.3599974163519562,0.16791235978631877,0.2652975975455621,0.7743106173637362,0.40701615672073965,0.654555472726476,0.5389523579026559,-0.2976575051932356,-0.7443486045771929,0.46940915185204724,0.44190096324765277,0.9474097151475225,0.03437433683702855,0.20411526213920364,0.6060601503294373,0.11855133207338286,0.18060973276411463,0.23743624563170262,0.1359228170303857,0.34598004142537786,0.26974783872611524,0.3993365765718135,-0.15125148131427518,0.5378187961927398,0.24230647869807626,0.5000816533410181,0.2868710040713589,0.4395061943301806,0.22356935535540354,0.14518852334966528,0.2051309180554864,0.17621042810478885,0.38970853111851866,0.41838357821756017,0.5026891942602988,0.1710870362330971,0.2517845749078888,0.3887218046996984,0.194095229186375,0.21178556179500546,0.16748851969560713,0.14375320062114608,0.3666550778841375,0.23586316942607197,0.5502676159524241,1,0.6867984812417637,0.5240077161357218,0.7093036521832774,0.19190123420321606,0.25355957753823444,0.1850392548729081,0.4879629944950698,0.15741107080156785,0.13606405137741268,0.20504178731699182,0.07157008208382425,0.2173089464365809,0.44235662567470513,0.49556631826996417,0.07260401397273301,0.22134593764075236,0.06604775178769251,-0.04437919307538011
GOOGL,0.30461736832197406,0.17718285382336646,0.4243546150728293,0.26553378173523484,0.2630168693871443,0.2249052488305228,0.1716882624343458,0.12696024871805853,0.06943929230753998,0.14405474447172203,0.08900711750219144,0.03127534177311817,0.2760272021453005,0.11480840079545564,0.9756837471421056,0.41433822313619195,0.19037403984459356,0.22274770271360125,0.19634968005585282,0.18064634519617362,0.5087750011902887,0.14876036326951797,0.17584268870240594,0.19143705067815603,0.18966114146333785,0.5568919520291097,0.14844784466161895,0.28744777903861285,0.01035116087267832,0.2451602296349695,0.436386640322483,0.2382677641308892,0.0453138232186944,0.1811818072936651,0.09785374112580258,0.19705406092727648,0.2465090052066433,0.25076232085890565,0.28983697871968506,0.027202379369834915,0.3525841003405639,0.18695922326631303,0.2790459863999877,0.5011450028175716,0.5528538658954163,0.4629649010652104,0.3506585963386105,0.05337154861412387,0.42162517914929826,0.294293771167593,0.26354695044761706,-0.03151048213195501,0.03282948105991333,0.17587430452664085,0.511278032292978,0.1696595495287867,0.3918138514372811,0.1244307801341071,0.09434293797728435,0.22595300353708792,0.17437318684835065,0.3000597231815807,0.4153231049987305,0.4011157166874185,0.14459794310836283,0.5618400932099424,0.22400215987241948,0.33538732200709626,0.1322351973042547,0.10650886006085754,0.32220988736332373,0.17431348053648232,0.3667405128341731,0.27868757390221205,0.2910141738312395,0.10866509992577172,-0.00016561593407492944,0.24670812952628676,0.3460052515578357,0.11165615643343861,0.10665194104576319,0.11401104866753127,0.3122033095789113,0.13016120627385583,0.39637491545321174,0.1197638341409234,1,0.3453086833539654,0.49971697607479987,0.16890087777680934,0.2577485967002942,0.11796502143447522,0.3919122629801121,0.22866928594603078,0.13553316099020157,0.08984234361183605,0.04836722039615356,0.11298053619645183,0.2853895113392029,0.30646192936063155,0.04101128157324243,0.1561996008802301,0.20108903473917,0.1896611873762559
DOCU,0.43796077322952787,0.24520160113313508,0.4720895819531186,0.3960999524015706,0.5008742471201726,0.42607390024288827,0.18702835311011662,0.21367246669413387,-0.04068630965758168,0.24889801752192592,0.14113917870324186,0.08639589892346458,0.4289747491843034,0.30898490911488996,0.8329535469800083,0.6363713385540704,0.2610638829953341,0.2713420525360919,0.32484971395654805,0.28708739930430677,0.521183433243734,0.22886790617798627,0.2579582942196231,0.2533763308052276,0.3645108903789478,1.0525825392721648,0.27572277798613776,0.4948191675071677,0.07600623127988271,0.43131407350412204,0.7053720075412738,0.35760536484424654,0.09521296084887562,0.1490289055383871,0.24705100681831554,0.26368418327496984,0.3197015510696699,0.2859604487907917,0.5304801111788451,0.03232385689628398,0.3635576191653326,0.22313884134273101,0.42301946758350023,0.8228993044894168,0.5349055475242255,0.7520465906783669,0.5993821396682825,0.22264637042786603,0.6456697004794677,0.5539206113848557,0.38442404896992655,0.18362328447422974,0.07341462833706443,0.32659080490227255,0.6958725980222751,0.2851200093438536,0.28040372388792556,0.21675414308839341,0.1757564082880612,0.36247833419050546,0.22541170699514146,0.4452815005169271,0.6524578506582346,0.607857870311598,0.3718477996243471,0.6174895451030271,0.35734111875300484,0.5437171244240536,0.23783795332728605,0.1768792603611054,0.23944539244356522,0.20982562361468673,0.41453398336687103,0.45160652190502926,0.5309319641048343,0.15413823599948834,0.2909504651720613,0.43296531411811723,0.30416413151916627,0.21097284873807526,0.15887941319568374,0.1633481973105555,0.4548425420458442,0.3118632333988022,0.5397002239503967,0.1647807192538341,0.7177107246464902,1,0.7822145878455672,0.21533972768621978,0.2861098725870609,0.32372364018298094,0.5700562816426773,0.3172497398302415,0.12501321686066286,0.1743672062900861,0.10092990401464384,0.23888413270544057,0.40210194291457335,0.5070984947048017,0.08074208546211825,0.2701176545087508,0.15901518822361063,0.16609767124853525
FTNT,0.35324314894119563,0.2085086549868245,0.4076586807798465,0.2799666441305335,0.25710916653634885,0.2945854640101939,0.25313028481877603,0.15781665992913482,0.03515363536776969,0.15441858177131854,0.09664539037209495,0.06394181336552877,0.26177665235409914,0.15383618630229712,0.6474483203017107,0.4964946506694317,0.2479188829359753,0.1941993449720677,0.21217209312080218,0.17360177391318904,0.4380316035480817,0.19974847186195166,0.18610801444590588,0.2128372648435173,0.21916327572275798,0.6705613087211436,0.20249000085936608,0.35899768420151384,0.024783282794923065,0.2715904776724447,0.4721073791179792,0.26172491745214155,0.059893974094842824,0.21042295464677613,0.10735031714424931,0.19763163882392312,0.26080355484909146,0.22511658515189034,0.3279980922906512,0.015201855557775564,0.3939347261575783,0.1843235746977183,0.2644656939155069,0.5164636335467515,0.5288222966160147,0.4969215050177667,0.34170259867077735,0.11741440646930078,0.5042928017103778,0.3505767935120293,0.2752799177121608,0.044819384049308866,0.03191864736264501,0.15130788181007965,0.5356672389665611,0.18465913291884775,0.38204439575242666,0.18800798777532426,0.10026118626254653,0.23311905015307033,0.19291993287760573,0.26730404839698607,0.48993791458608965,0.39974449353707037,0.17195411404881986,0.5385556408156998,0.23112708457878345,0.34657302582544136,0.13221651534467804,0.12074397868859515,0.30070143574302993,0.26690297494997917,0.4031715063994712,0.2891106248893015,0.3351744169778287,0.08055188113024044,0.1613945575162726,0.21864222866835414,0.4185729471035099,0.14493549751175805,0.1331123347263563,0.12849202592239953,0.33626473403115864,0.15796239526339897,0.4056793116193896,0.10692789594438562,0.5698855376699958,0.3501154897587765,1,0.17061200434913942,0.2281888292862888,0.15563450635030746,0.4001115214995924,0.12321999036065075,0.08872748428187512,0.11150878017322327,0.06450568009481017,0.11711758429008594,0.31018899348783563,0.37212973441492064,0.05541304081640712,0.2122770933024904,0.19831193818266354,0.19975621775348132
BOX,0.29278886241999164,0.17122871107548215,0.33915288348662914,0.2694712743712146,0.24671964277456324,0.19950638062478157,0.21140516852599023,0.11340201956812412,0.033805727972621755,0.1434294983950967,0.08551243906276176,0.05581453118751147,0.280603833287243,0.07044874124984012,0.5707639467547113,0.48375653145823444,0.20150030901887647,0.1713535032706553,0.17064256941314834,0.17425562912979223,0.3665368069499553,0.15661332976875783,0.1635246427199642,0.10230907064654539,0.19630848237451448,0.6299291568817474,0.15583136687170845,0.2881295563545674,0.048346217166987865,0.2617114093583667,0.3640773300432297,0.23282869236772255,0.02535406048152009,0.09016150156716803,0.11543164390232058,0.19501381659433145,0.2236571951785079,0.2331839349525644,0.29732955969226116,0.04238323570433298,0.3904338538789833,0.17636864551157475,0.2208332562215892,0.5049925530551919,0.4590137077014778,0.4028652439989586,0.2848840815016713,0.11667167546705975,0.36963194334073063,0.17217911682101322,0.2823694873201518,0.05556799430715111,0.035706680648956386,0.14677390620446637,0.4406189158337116,0.17769304072701644,0.333788076357205,0.12299050049788109,0.10488465512052648,0.21055644630326376,0.17513351506801383,0.2957183237806347,0.15554264270718277,0.34330040650280985,0.08351048674754306,0.39991273242385345,0.19879805091202288,0.11496610309768059,0.11186275456238842,0.09709098615737988,0.008272360218043418,0.1515189503894705,0.3011412423524095,0.27416289325713655,0.3061797095374173,0.0910163352547285,0.141828013038114,0.23371702491654792,0.23345435328491707,0.15490520808452607,0.07498566111584354,0.09110290036038465,0.29708207236148476,0.11122618211448039,0.607179410177262,0.12003989822758139,0.5371976000202194,0.33068174410919504,0.4633376280762393,1,0.21355500842282643,0.11134500105514993,0.2603073645303196,0.18511783004571342,0.09045119036871335,0.09541439270795146,0.04566901450915648,0.08157549479154508,0.2640026757265002,0.2945019467083391,0.04693761627161071,0.14712391839197636,0.1873117176414213,0.1532219880024721
SABR,0.3302529851026483,0.23940699293464293,0.617596595582569,0.36389715737753087,0.32889649705143187,0.4422608778583094,0.4289293840351889,0.23704913361788496,0.13131896898922438,0.142548498649685,0.08242005893174509,0.05404357283414595,0.23543428436557887,0.10929301273648273,0.8152721167083257,0.729616023523978,0.1759578076977369,0.27815303125747376,0.20443666727659937,0.3057521845701271,0.8666961566632475,0.2969704553224642,0.1762879763913935,0.2544129451046481,0.18316674824341753,0.6645621496644621,0.24849188660369853,0.40401793176077416,-0.007288734041323688,0.18958240251708589,0.4735086639416256,0.3659974384334208,0.06873119211753505,0.356160087749358,0.3848183237087894,0.35897405973205176,0.3510817165454968,0.5099630693173115,0.37702973531727973,0.07353881014722793,0.4682892237894658,0.27759454740655565,0.029799630007474258,0.35463771898723206,0.6920426629882461,0.43040775866217235,0.4822367192151568,0.2052679598122131,0.6286098821865361,0.37879471705624346,0.334428013649907,-0.11174425707639873,0.005202162152270999,0.11272371253045112,0.5497822168548391,0.2284420221238429,0.8929414587639812,0.31552074532882757,0.17083952005786143,0.2660645382585417,0.24640702402784495,0.19472959704857795,0.5361361398601566,0.4833773056276063,0.1636949396175891,0.9949000547811283,0.3603471959529683,0.46263138188338015,0.15740742213532333,0.1990944583210325,0.5847211939316247,0.5176744826529894,0.4428228060248642,0.4151552509499199,0.2922976786680205,0.21648453086283867,0.18849393264777523,0.2705489309961112,1.0624947232771371,0.11212723766969097,0.1119648126588847,0.21410316944131552,0.5693455391877644,0.12146515821896565,0.5378021544934445,0.04043089529497225,0.8828489186782358,0.35035566235744353,0.5781709500425112,0.33182643083927094,1,0.1598191141683943,0.2727535149142415,0.2854087148197484,0.12407641947237706,0.11084016820027891,0.08035442066838905,0.2766962017482803,0.3714582684499051,0.47222346465394704,0.10153954290717332,0.2475023596280486,0.6694629245009163,0.5304214203013071
ASAN,0.9510096268048278,0.3446462175393757,0.3818168962445808,0.4874523504661533,0.6132060568887334,0.5257723520180096,0.5777655421846869,0.2919514336291266,0.08339725398596529,0.3181938523681478,0.21201428311065154,0.14607797280227588,0.5842562120121388,0.2300181260475908,0.9661593680778605,0.8363382140682908,0.3930113186378361,0.34509744947961196,0.25752497451237516,0.19424511481907822,0.852647700657897,0.32030168836793216,0.345463051358146,0.4554332729804191,0.3445629342490663,1.186808643414781,0.38867748616394604,0.6131462389655179,0.029563694195026306,0.5604346462508106,0.8306833422719493,0.4492189615033058,0.15463120686631593,0.4177017550248449,0.23411131631079557,0.4313045445005592,0.46713435240680723,0.5745387754632619,0.6518042191541438,0.02758113513936316,0.5499991044274124,0.40311569983857376,0.48089878397244046,0.946491246599667,0.8109557672760982,0.8186898527732819,0.7138993941558296,0.2712647276050802,0.7294707163660407,0.6938596012845222,0.5453057089205293,0.1838196045749319,0.1325683108882818,0.4209643325902748,0.7529372759563873,0.3513118196184022,0.4842128180245545,0.2647401594172493,0.22990458592078125,0.47149810893134236,0.2781510803145665,0.4834261591173608,0.8104745065303413,0.6742434232529956,0.3474025922060865,0.8239650128928522,0.5376481010866947,0.6355146943856631,0.27061895816331716,0.18917234897534638,0.4526867716093602,0.6174035709120801,0.5714654067729797,0.5484549055734568,0.5624276653845539,0.3036568737187812,0.3775645620562197,0.02135053380200666,0.603063568701999,-0.033801487852006915,0.18632430413134396,0.15416099261790328,0.631594392538612,0.32810012337088884,0.6941683181579209,0.23474615983005562,0.8778156798516188,1.0121054646050247,0.9953993649555551,0.29558169072700996,0.4752210368790702,1,0.8516385900386305,0.41802886777784315,0.17787550652096148,0.2198994791672156,0.13328893574928136,0.3723396894115603,0.5987881770566568,0.5869823443367452,0.12674831434178138,0.3969197348738426,0.42593925069564453,0.2987207398931042
EA,0.18312174043552523,0.11544671327642661,0.2134251395024526,0.09635263270406758,0.20548904821198288,0.18286155605523854,0.15705967354468603,0.07007796514916301,0.0646146201772216,0.21386878780694893,0.09076982525015637,-0.029323379347876148,0.21285228929829964,0.08299615383856988,0.3696798494751961,0.2689289344374509,-0.034282355029164754,0.13498053317189873,0.16187013452029897,0.10973864779175982,0.3006302010581654,0.10838162008957614,0.06381196562071313,0.1708001343417706,0.15443562256325807,0.43323539678230977,0.13249824276806477,0.21719550671441767,0.02045353057892947,0.2109135249059936,0.27756171083191883,0.1690004649568983,0.0585496810583087,0.11340377970842694,0.10426845036685753,0.04166975018863175,0.1661218497021003,0.13904097129656812,0.19320059178833487,0.013280318904562664,0.18495724619040935,0.09899932518984174,0.33698174956537724,0.34653859427051936,0.3558800958900205,0.36812654811506074,0.2377625641396618,0.07870251196297841,0.250261212341029,0.23978615634195835,0.15324723359107764,0.003968174897843097,0.042536065371921436,0.10434567831377352,0.343043654680791,0.011860650084270898,0.10198302296165786,0.061757315968630565,0.051274043871622446,0.17098385215587053,0.117790412331165,0.2861714983283346,0.2943449982405048,0.2036769694749716,0.09670408162815036,0.22251496826238365,0.23209330956450483,0.25690963293619296,0.09682110075215694,0.06530275460394237,0.12269382918841583,0.12807162052319004,0.22132419526605904,0.18914936679416644,0.22071066003962167,0.07611282826565544,0.1293424609623172,0.16114404904266716,0.15683525892137373,0.08436446660647522,0.0784329498530954,0.07159514090800737,0.1668577480989923,0.09495113355974685,0.22855603342986455,0.08418961437816853,0.33936893344959956,0.231476082404613,0.3129205271180803,0.0861302241764793,0.08080638519473109,0.101425967633699,1,0.14602719768163885,0.08345706403478352,0.07649984483744494,0.020059984542170242,0.078123355323638,0.19438553102587472,0.2138287775020425,0.04836286588352707,0.09917284619694491,-0.031020187481715342,0.19218754708794478
TWTR,0.6044643606381274,0.26030832468961024,0.5336255965753323,0.33570098768514073,0.4546075058642673,0.342545300451266,0.20985282210535877,0.19590681036776433,0.015458430910436883,0.31205465642563956,0.1098583655522062,0.08171225675513352,0.31548441408165134,0.054079118559488874,0.7739218053980216,0.7603003405306422,0.29825938924751655,0.34709831725220003,0.24847028739194382,0.3498636993596392,1.3238949336309107,0.23986208621315142,0.27615010855017563,0.27167337039527517,0.3304703965224214,0.8979467405181739,0.23909119320597716,0.45825146705146647,0.03586497681330738,0.39926913032509787,0.5574120654076777,0.383499410141421,0.10804546434767204,0.17422169997869982,0.3873117338704723,0.28339490824716584,0.3601487806250292,0.3191080005987027,0.4420387952469353,0.05382077596935508,0.49574441555949883,0.16515952346654048,0.344732624258017,0.745412543848238,0.4647306995038886,0.6144574368782985,0.441618605382638,0.23817647428572816,0.38167516782035993,0.38759362976036005,0.40589940673030567,-0.1409748955722905,0.06741203252528125,0.26033428304435924,0.5952146996317689,0.2657095206738376,0.37116238646843214,0.258127716140524,0.186493442417767,0.3373962374204416,0.27670896040392784,0.3950946466142733,0.5833159570537494,0.5682150240180247,0.20862963931988626,0.5811391309431057,0.3826512775498346,0.502608231060783,0.1962539577499979,0.20109365896025796,0.28338116269599434,0.2719816461541768,0.530582196072062,0.3905706553364581,0.4530336829968414,0.1577175178505061,0.31847686941709596,0.3586099499362255,0.4592950604726914,0.19461251089513737,0.1596563447408857,0.15289686234018124,0.38692777614235363,0.19087360989211505,0.49778580382708953,0.18235647141506584,0.744014371940427,0.498531085643995,0.758163852617285,0.23411947776817718,0.32957501481154494,0.1916196504822009,0.5170381577180844,1,0.2867881799736564,0.16097036124858352,0.07870899624585058,0.24490483881405045,0.40246316906943785,0.4939147277996477,0.07323938790554413,0.21183694885362275,0.2781337356102846,0.22596404323990657
